0.9122 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
11.7895 	INFO 	Loaded monitor calibration from ['2021_02_17 06:40']
12.5684 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0., 0., 0.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x121dcaa58>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x121daf278>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1440,  900]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
12.5689 	EXP 	window1: mouseVisible = True
12.5690 	EXP 	window1: recordFrameIntervals = False
12.7333 	EXP 	window1: recordFrameIntervals = True
12.9182 	DEBUG 	Screen (0) actual frame rate measured at 59.84
12.9183 	EXP 	window1: recordFrameIntervals = False
13.4098 	EXP 	Created intro = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='intro', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Hi! Welcome to the experiment. ', units='height', win=Window(...), wrapWidth=1)
13.4593 	EXP 	Created instruction = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='instruction', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
13.7873 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor='white', fillColorSpace='named', interpolate=True, lineColor='black', lineColorSpace='named', lineWidth=1, name='fixation', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
13.7888 	EXP 	Created cue = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-1.0, fillColor='green', fillColorSpace='named', fillRGB=array([  0., 128.,   0.]), interpolate=True, lineColor='green', lineColorSpace='named', lineRGB=array([  0., 128.,   0.]), lineWidth=1, name='cue', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
13.7903 	EXP 	Created target = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-2.0, fillColor='green', fillColorSpace='named', interpolate=True, lineColor='green', lineColorSpace='named', lineWidth=1, name='target', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.3, 0.3]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
14.1339 	EXP 	Created ending = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='ending', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
14.1507 	EXP 	intro: autoDraw = True
16.1179 	EXP 	instruction: autoDraw = True
16.1504 	EXP 	intro: autoDraw = False
20.2651 	DEBUG 	Read Excel file with pandas: conditions1.xlsx
20.2691 	DEBUG 	Clearing unnamed columns from conditions1.xlsx
20.2702 	EXP 	Imported conditions1.xlsx as conditions, 10 conditions, 3 params
20.2708 	EXP 	Created sequence: random, trialTypes=10, nReps=5, seed=None
20.2713 	EXP 	New trial (rep=0, index=0): OrderedDict([('target_pos', 0.5), ('cue_pos', 0.5), ('corrAns', 'right ')])
20.2809 	DATA 	Keypress: space
20.3023 	EXP 	intro: autoDraw = False
20.3023 	EXP 	instruction: autoDraw = False
20.3023 	EXP 	cue: pos = array([0.5, 0. ])
20.3023 	EXP 	target: pos = array([0.5, 0. ])
20.3023 	EXP 	fixation: autoDraw = True
20.7674 	EXP 	cue: autoDraw = True
20.9682 	EXP 	cue: autoDraw = False
20.9682 	EXP 	target: autoDraw = True
21.2882 	EXP 	New trial (rep=0, index=1): OrderedDict([('target_pos', -0.5), ('cue_pos', 0.5), ('corrAns', 'left ')])
21.2925 	DATA 	Keypress: right
21.3018 	EXP 	fixation: autoDraw = False
21.3018 	EXP 	cue: autoDraw = False
21.3018 	EXP 	target: autoDraw = False
21.3018 	EXP 	cue: pos = array([0.5, 0. ])
21.3018 	EXP 	target: pos = array([-0.5,  0. ])
21.3018 	EXP 	fixation: autoDraw = True
21.7857 	EXP 	cue: autoDraw = True
21.9855 	EXP 	cue: autoDraw = False
21.9855 	EXP 	target: autoDraw = True
22.3869 	EXP 	New trial (rep=0, index=2): OrderedDict([('target_pos', 0.5), ('cue_pos', -0.5), ('corrAns', 'right ')])
22.3898 	DATA 	Keypress: left
22.4019 	EXP 	fixation: autoDraw = False
22.4019 	EXP 	cue: autoDraw = False
22.4019 	EXP 	target: autoDraw = False
22.4019 	EXP 	cue: pos = array([-0.5,  0. ])
22.4019 	EXP 	target: pos = array([0.5, 0. ])
22.4019 	EXP 	fixation: autoDraw = True
22.8853 	EXP 	cue: autoDraw = True
23.0846 	EXP 	cue: autoDraw = False
23.0846 	EXP 	target: autoDraw = True
23.4535 	EXP 	New trial (rep=0, index=3): OrderedDict([('target_pos', -0.5), ('cue_pos', -0.5), ('corrAns', 'left ')])
23.4565 	DATA 	Keypress: right
23.4689 	EXP 	fixation: autoDraw = False
23.4689 	EXP 	cue: autoDraw = False
23.4689 	EXP 	target: autoDraw = False
23.4689 	EXP 	cue: pos = array([-0.5,  0. ])
23.4689 	EXP 	target: pos = array([-0.5,  0. ])
23.4689 	EXP 	fixation: autoDraw = True
23.9525 	EXP 	cue: autoDraw = True
24.1511 	EXP 	target: autoDraw = True
24.1691 	EXP 	cue: autoDraw = False
24.4882 	EXP 	New trial (rep=0, index=4): OrderedDict([('target_pos', -0.5), ('cue_pos', -0.5), ('corrAns', 'left')])
24.4915 	DATA 	Keypress: left
24.5021 	EXP 	fixation: autoDraw = False
24.5021 	EXP 	cue: autoDraw = False
24.5021 	EXP 	target: autoDraw = False
24.5021 	EXP 	cue: pos = array([-0.5,  0. ])
24.5021 	EXP 	target: pos = array([-0.5,  0. ])
24.5021 	EXP 	fixation: autoDraw = True
24.9848 	EXP 	cue: autoDraw = True
25.1851 	EXP 	cue: autoDraw = False
25.1851 	EXP 	target: autoDraw = True
25.5034 	EXP 	New trial (rep=0, index=5): OrderedDict([('target_pos', 0.5), ('cue_pos', 0.5), ('corrAns', 'right ')])
25.5066 	DATA 	Keypress: left
25.5189 	EXP 	fixation: autoDraw = False
25.5189 	EXP 	cue: autoDraw = False
25.5189 	EXP 	target: autoDraw = False
25.5189 	EXP 	cue: pos = array([0.5, 0. ])
25.5189 	EXP 	target: pos = array([0.5, 0. ])
25.5189 	EXP 	fixation: autoDraw = True
26.0023 	EXP 	cue: autoDraw = True
26.2017 	EXP 	cue: autoDraw = False
26.2017 	EXP 	target: autoDraw = True
26.5215 	EXP 	New trial (rep=0, index=6): OrderedDict([('target_pos', -0.5), ('cue_pos', -0.5), ('corrAns', 'left')])
26.5246 	DATA 	Keypress: right
26.5351 	EXP 	fixation: autoDraw = False
26.5351 	EXP 	cue: autoDraw = False
26.5351 	EXP 	target: autoDraw = False
26.5351 	EXP 	cue: pos = array([-0.5,  0. ])
26.5351 	EXP 	target: pos = array([-0.5,  0. ])
26.5351 	EXP 	fixation: autoDraw = True
27.0186 	EXP 	cue: autoDraw = True
27.2196 	EXP 	cue: autoDraw = False
27.2196 	EXP 	target: autoDraw = True
27.5390 	DATA 	Keypress: left
27.5542 	EXP 	New trial (rep=0, index=7): OrderedDict([('target_pos', -0.5), ('cue_pos', 0.5), ('corrAns', 'left')])
27.5687 	EXP 	fixation: autoDraw = False
27.5687 	EXP 	cue: autoDraw = False
27.5687 	EXP 	target: autoDraw = False
27.5687 	EXP 	cue: pos = array([0.5, 0. ])
27.5687 	EXP 	target: pos = array([-0.5,  0. ])
27.5687 	EXP 	fixation: autoDraw = True
28.0520 	EXP 	cue: autoDraw = True
28.2526 	EXP 	cue: autoDraw = False
28.2526 	EXP 	target: autoDraw = True
28.6052 	EXP 	New trial (rep=0, index=8): OrderedDict([('target_pos', 0.5), ('cue_pos', -0.5), ('corrAns', 'right ')])
28.6086 	DATA 	Keypress: left
28.6185 	EXP 	fixation: autoDraw = False
28.6185 	EXP 	cue: autoDraw = False
28.6185 	EXP 	target: autoDraw = False
28.6185 	EXP 	cue: pos = array([-0.5,  0. ])
28.6185 	EXP 	target: pos = array([0.5, 0. ])
28.6185 	EXP 	fixation: autoDraw = True
29.1028 	EXP 	cue: autoDraw = True
29.3024 	EXP 	cue: autoDraw = False
29.3024 	EXP 	target: autoDraw = True
29.7907 	EXP 	New trial (rep=0, index=9): OrderedDict([('target_pos', -0.5), ('cue_pos', -0.5), ('corrAns', 'left ')])
29.7944 	DATA 	Keypress: right
29.8023 	EXP 	fixation: autoDraw = False
29.8023 	EXP 	cue: autoDraw = False
29.8023 	EXP 	target: autoDraw = False
29.8023 	EXP 	cue: pos = array([-0.5,  0. ])
29.8023 	EXP 	target: pos = array([-0.5,  0. ])
29.8023 	EXP 	fixation: autoDraw = True
30.2857 	EXP 	cue: autoDraw = True
30.4852 	EXP 	cue: autoDraw = False
30.4852 	EXP 	target: autoDraw = True
30.8039 	EXP 	New trial (rep=1, index=0): OrderedDict([('target_pos', 0.5), ('cue_pos', -0.5), ('corrAns', 'right ')])
30.8076 	DATA 	Keypress: left
30.8188 	EXP 	fixation: autoDraw = False
30.8188 	EXP 	cue: autoDraw = False
30.8188 	EXP 	target: autoDraw = False
30.8188 	EXP 	cue: pos = array([-0.5,  0. ])
30.8188 	EXP 	target: pos = array([0.5, 0. ])
30.8188 	EXP 	fixation: autoDraw = True
31.3026 	EXP 	cue: autoDraw = True
31.5020 	EXP 	cue: autoDraw = False
31.5020 	EXP 	target: autoDraw = True
31.9712 	EXP 	New trial (rep=1, index=1): OrderedDict([('target_pos', -0.5), ('cue_pos', -0.5), ('corrAns', 'left ')])
31.9743 	DATA 	Keypress: right
31.9858 	EXP 	fixation: autoDraw = False
31.9858 	EXP 	cue: autoDraw = False
31.9858 	EXP 	target: autoDraw = False
31.9858 	EXP 	cue: pos = array([-0.5,  0. ])
31.9858 	EXP 	target: pos = array([-0.5,  0. ])
31.9858 	EXP 	fixation: autoDraw = True
32.4696 	EXP 	cue: autoDraw = True
32.6690 	EXP 	cue: autoDraw = False
32.6690 	EXP 	target: autoDraw = True
33.0906 	EXP 	New trial (rep=1, index=2): OrderedDict([('target_pos', -0.5), ('cue_pos', 0.5), ('corrAns', 'left')])
33.0945 	DATA 	Keypress: left
33.1021 	EXP 	fixation: autoDraw = False
33.1021 	EXP 	cue: autoDraw = False
33.1021 	EXP 	target: autoDraw = False
33.1021 	EXP 	cue: pos = array([0.5, 0. ])
33.1021 	EXP 	target: pos = array([-0.5,  0. ])
33.1021 	EXP 	fixation: autoDraw = True
33.5866 	EXP 	cue: autoDraw = True
33.7865 	EXP 	cue: autoDraw = False
33.7865 	EXP 	target: autoDraw = True
34.2062 	EXP 	New trial (rep=1, index=3): OrderedDict([('target_pos', -0.5), ('cue_pos', -0.5), ('corrAns', 'left ')])
34.2094 	DATA 	Keypress: left
34.2194 	EXP 	fixation: autoDraw = False
34.2194 	EXP 	cue: autoDraw = False
34.2194 	EXP 	target: autoDraw = False
34.2194 	EXP 	cue: pos = array([-0.5,  0. ])
34.2194 	EXP 	target: pos = array([-0.5,  0. ])
34.2194 	EXP 	fixation: autoDraw = True
34.7030 	EXP 	cue: autoDraw = True
34.9024 	EXP 	cue: autoDraw = False
34.9024 	EXP 	target: autoDraw = True
35.2231 	DATA 	Keypress: left
35.2387 	EXP 	New trial (rep=1, index=4): OrderedDict([('target_pos', -0.5), ('cue_pos', 0.5), ('corrAns', 'left ')])
35.2521 	EXP 	fixation: autoDraw = False
35.2521 	EXP 	cue: autoDraw = False
35.2521 	EXP 	target: autoDraw = False
35.2521 	EXP 	cue: pos = array([0.5, 0. ])
35.2521 	EXP 	target: pos = array([-0.5,  0. ])
35.2521 	EXP 	fixation: autoDraw = True
35.7367 	EXP 	cue: autoDraw = True
35.9364 	EXP 	cue: autoDraw = False
35.9364 	EXP 	target: autoDraw = True
36.2709 	EXP 	New trial (rep=1, index=5): OrderedDict([('target_pos', -0.5), ('cue_pos', -0.5), ('corrAns', 'left')])
36.2744 	DATA 	Keypress: left
