0.8714 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
10.0138 	INFO 	Loaded monitor calibration from ['2021_02_17 06:40']
10.7408 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0., 0., 0.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x1284e3a58>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x1284da780>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1440,  900]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.7411 	EXP 	window1: mouseVisible = True
10.7412 	EXP 	window1: recordFrameIntervals = False
10.9072 	EXP 	window1: recordFrameIntervals = True
11.0918 	DEBUG 	Screen (0) actual frame rate measured at 59.67
11.0918 	EXP 	window1: recordFrameIntervals = False
11.6050 	EXP 	Created intro = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='intro', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Hi! Welcome to the experiment. ', units='height', win=Window(...), wrapWidth=1)
11.6623 	EXP 	Created instruction = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='instruction', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
12.0103 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor='white', fillColorSpace='named', interpolate=True, lineColor='black', lineColorSpace='named', lineWidth=1, name='fixation', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
12.0118 	EXP 	Created cue = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-1.0, fillColor='green', fillColorSpace='named', fillRGB=array([  0., 128.,   0.]), interpolate=True, lineColor='green', lineColorSpace='named', lineRGB=array([  0., 128.,   0.]), lineWidth=1, name='cue', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
12.0141 	EXP 	Created target = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-2.0, fillColor='green', fillColorSpace='named', interpolate=True, lineColor='green', lineColorSpace='named', lineWidth=1, name='target', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.3, 0.3]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
12.3517 	EXP 	Created ending = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='ending', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
12.3743 	EXP 	intro: autoDraw = True
14.3581 	EXP 	instruction: autoDraw = True
14.3757 	EXP 	intro: autoDraw = False
16.4343 	DATA 	Keypress: space
16.4573 	DEBUG 	Read Excel file with pandas: conditions1.xlsx
16.4608 	DEBUG 	Clearing unnamed columns from conditions1.xlsx
16.4618 	EXP 	Imported conditions1.xlsx as conditions, 10 conditions, 3 params
16.4623 	EXP 	Created sequence: random, trialTypes=10, nReps=5, seed=None
16.4628 	EXP 	New trial (rep=0, index=0): OrderedDict([('target_pos', 0.5), ('cue_pos', 0.5), ('corrAns', 'right ')])
16.4912 	EXP 	intro: autoDraw = False
16.4912 	EXP 	instruction: autoDraw = False
16.4912 	EXP 	cue: pos = array([0.5, 0. ])
16.4912 	EXP 	target: pos = array([0.5, 0. ])
16.4912 	EXP 	fixation: autoDraw = True
16.9588 	EXP 	cue: autoDraw = True
17.1579 	EXP 	target: autoDraw = True
17.1745 	EXP 	cue: autoDraw = False
17.4970 	EXP 	New trial (rep=0, index=1): OrderedDict([('target_pos', 0.5), ('cue_pos', -0.5), ('corrAns', 'right ')])
17.5023 	DATA 	Keypress: right
17.5083 	EXP 	fixation: autoDraw = False
17.5083 	EXP 	cue: autoDraw = False
17.5083 	EXP 	target: autoDraw = False
17.5083 	EXP 	cue: pos = array([-0.5,  0. ])
17.5083 	EXP 	target: pos = array([0.5, 0. ])
17.5083 	EXP 	fixation: autoDraw = True
17.9915 	EXP 	cue: autoDraw = True
18.1921 	EXP 	cue: autoDraw = False
18.1921 	EXP 	target: autoDraw = True
18.5776 	EXP 	New trial (rep=0, index=2): OrderedDict([('target_pos', -0.5), ('cue_pos', 0.5), ('corrAns', 'right ')])
18.5807 	DATA 	Keypress: right
18.5916 	EXP 	fixation: autoDraw = False
18.5916 	EXP 	cue: autoDraw = False
18.5916 	EXP 	target: autoDraw = False
18.5916 	EXP 	cue: pos = array([0.5, 0. ])
18.5916 	EXP 	target: pos = array([-0.5,  0. ])
18.5916 	EXP 	fixation: autoDraw = True
19.0756 	EXP 	cue: autoDraw = True
19.2750 	EXP 	cue: autoDraw = False
19.2750 	EXP 	target: autoDraw = True
19.6601 	EXP 	New trial (rep=0, index=3): OrderedDict([('target_pos', -0.5), ('cue_pos', -0.5), ('corrAns', 'left ')])
19.6636 	DATA 	Keypress: left
19.6748 	EXP 	fixation: autoDraw = False
19.6748 	EXP 	cue: autoDraw = False
19.6748 	EXP 	target: autoDraw = False
19.6748 	EXP 	cue: pos = array([-0.5,  0. ])
19.6748 	EXP 	target: pos = array([-0.5,  0. ])
19.6748 	EXP 	fixation: autoDraw = True
20.1581 	EXP 	cue: autoDraw = True
20.3588 	EXP 	cue: autoDraw = False
20.3588 	EXP 	target: autoDraw = True
20.6620 	EXP 	New trial (rep=0, index=4): OrderedDict([('target_pos', -0.5), ('cue_pos', -0.5), ('corrAns', 'left')])
20.6659 	DATA 	Keypress: left
20.6755 	EXP 	fixation: autoDraw = False
20.6755 	EXP 	cue: autoDraw = False
20.6755 	EXP 	target: autoDraw = False
20.6755 	EXP 	cue: pos = array([-0.5,  0. ])
20.6755 	EXP 	target: pos = array([-0.5,  0. ])
20.6755 	EXP 	fixation: autoDraw = True
21.1583 	EXP 	cue: autoDraw = True
21.3586 	EXP 	cue: autoDraw = False
21.3586 	EXP 	target: autoDraw = True
21.6603 	EXP 	New trial (rep=0, index=5): OrderedDict([('target_pos', -0.5), ('cue_pos', 0.5), ('corrAns', 'left ')])
21.6636 	DATA 	Keypress: left
21.6748 	EXP 	fixation: autoDraw = False
21.6748 	EXP 	cue: autoDraw = False
21.6748 	EXP 	target: autoDraw = False
21.6748 	EXP 	cue: pos = array([0.5, 0. ])
21.6748 	EXP 	target: pos = array([-0.5,  0. ])
21.6748 	EXP 	fixation: autoDraw = True
22.1589 	EXP 	cue: autoDraw = True
22.3589 	EXP 	cue: autoDraw = False
22.3589 	EXP 	target: autoDraw = True
22.8113 	EXP 	New trial (rep=0, index=6): OrderedDict([('target_pos', 0.5), ('cue_pos', -0.5), ('corrAns', 'right ')])
22.8152 	DATA 	Keypress: left
22.8252 	EXP 	fixation: autoDraw = False
22.8252 	EXP 	cue: autoDraw = False
22.8252 	EXP 	target: autoDraw = False
22.8252 	EXP 	cue: pos = array([-0.5,  0. ])
22.8252 	EXP 	target: pos = array([0.5, 0. ])
22.8252 	EXP 	fixation: autoDraw = True
23.3082 	EXP 	cue: autoDraw = True
23.5079 	EXP 	cue: autoDraw = False
23.5079 	EXP 	target: autoDraw = True
23.9935 	EXP 	New trial (rep=0, index=7): OrderedDict([('target_pos', -0.5), ('cue_pos', -0.5), ('corrAns', 'left ')])
